Table,Column,column_id,max_length,Precision,Collation Name,is_nullable
CMC_DCXT_EXT_ACCUM,DCTI_ADJ_TRNS_STS,18,30,0,Latin1_General_BIN,0
CMC_DCXT_EXT_ACCUM,DCXT_IND_CUR_BAL,19,8,19,NULL,0
CMC_DCXT_EXT_ACCUM,DCXT_FAM_CUR_BAL,20,8,19,NULL,0
CMC_DCXT_EXT_ACCUM,DCXT_CREATE_DTM,21,8,23,NULL,0
CMC_DCXT_EXT_ACCUM,DCXT_ADDL_DATA,22,255,0,Latin1_General_BIN,0
CMC_DCXT_EXT_ACCUM,DCXT_LOCK_TOKEN,23,2,5,NULL,0
CMC_DCXT_EXT_ACCUM,ATXR_SOURCE_ID,24,8,23,NULL,0
CMC_DECE_CRITERIA,PDBC_PFX,1,4,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,HIST_ROW_ID,1,9,10,NULL,0
CMC_DECE_CRITERIA,HIST_CREATE_DTM,2,8,23,NULL,0
CMC_DECE_CRITERIA,DPDP_ID,2,5,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,DECE_EFF_DT,3,8,23,NULL,0
CMC_DECE_CRITERIA,HIST_USUS_ID,3,20,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,HIST_LOG_ACT_CD,4,1,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,DECE_TERM_DT,4,8,23,NULL,0
CMC_DECE_CRITERIA,DECE_INVEST_IND,5,1,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,HIST_PHYS_ACT_CD,5,1,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,HIST_IMAGE_CD,6,1,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,DECE_COS_IND,6,1,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,DECE_OUT_IND,7,1,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,HIST_TERM_ID,7,20,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,TXN1_ROW_ID,8,9,10,NULL,0
CMC_DECE_CRITERIA,DECE_INV_IND,8,1,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,DECE_INFO_CODE,9,2,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,PDBC_PFX,9,4,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,DPDP_ID,10,5,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,DECE_ISS_CODE,10,2,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,DECE_REV_CODE,11,2,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,DECE_EFF_DT,11,8,23,NULL,0
CMC_DECE_CRITERIA,DECE_TERM_DT,12,8,23,NULL,0
CMC_DECE_CRITERIA,WMDS_SEQ_NO,12,2,5,NULL,0
CMC_DECE_CRITERIA,DECE_LOCK_TOKEN,13,2,5,NULL,0
CMC_DECE_CRITERIA,DECE_INVEST_IND,13,1,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,DECE_COS_IND,14,1,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,ATXR_SOURCE_ID,14,8,23,NULL,0
CMC_DECE_CRITERIA,DECE_OUT_IND,15,1,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,DECE_INV_IND,16,1,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,DECE_INFO_CODE,17,2,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,DECE_ISS_CODE,18,2,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,DECE_REV_CODE,19,2,0,Latin1_General_BIN,0
CMC_DECE_CRITERIA,WMDS_SEQ_NO,20,2,5,NULL,0
CMC_DECE_CRITERIA,DECE_LOCK_TOKEN,21,2,5,NULL,0
CMC_DECE_CRITERIA,ATXR_SOURCE_ID,22,8,23,NULL,0
CMC_DEDE_DEDUCT,DEDE_PFX,1,4,0,Latin1_General_BIN,0
CMC_DEDE_DEDUCT,ACAC_ACC_NO,2,2,5,NULL,0
CMC_DEDE_DEDUCT,DEDE_DESC,3,70,0,Latin1_General_BIN,0
CMC_DEDE_DEDUCT,DEDE_RULE,4,2,5,NULL,0
CMC_DEDE_DEDUCT,DEDE_REL_ACC_ID,5,2,5,NULL,0
CMC_DEDE_DEDUCT,DEDE_COB_OOP_IND,6,1,0,Latin1_General_BIN,0
CMC_DEDE_DEDUCT,DEDE_SL_IND,7,1,0,Latin1_General_BIN,0
CMC_DEDE_DEDUCT,DEDE_PERIOD_IND,8,1,0,Latin1_General_BIN,0
CMC_DEDE_DEDUCT,DEDE_AGG_PERSON,9,2,5,NULL,0
CMC_DEDE_DEDUCT,DEDE_AGG_PERSON_CO,10,2,5,NULL,0
CMC_DEDE_DEDUCT,DEDE_FAM_AMT,11,8,19,NULL,0
CMC_DEDE_DEDUCT,DEDE_FAM_AMT_CO,12,8,19,NULL,0
CMC_DEDE_DEDUCT,DEDE_MEME_AMT,13,8,19,NULL,0
CMC_DEDE_DEDUCT,DEDE_MEME_AMT_CO,14,8,19,NULL,0
CMC_DEDE_DEDUCT,DEDE_OPTS,15,4,0,Latin1_General_BIN,0
CMC_DEDE_DEDUCT,DEDE_CO_BYPASS,16,1,0,Latin1_General_BIN,0
CMC_DEDE_DEDUCT,DEDE_MEM_SAL_IND,17,1,0,Latin1_General_BIN,0
CMC_DEDE_DEDUCT,DEDE_FAM_SAL_IND,18,1,0,Latin1_General_BIN,0
CMC_DEDE_DEDUCT,DEDE_LOCK_TOKEN,19,2,5,NULL,0
CMC_DEDE_DEDUCT,ATXR_SOURCE_ID,20,8,23,NULL,0
CMC_DEDE_DEDUCT,SYS_LAST_UPD_DTM,21,8,23,NULL,1
CMC_DEDE_DEDUCT,SYS_USUS_ID,22,48,0,Latin1_General_BIN,1
CMC_DEDE_DEDUCT,SYS_DBUSER_ID,23,48,0,Latin1_General_BIN,1
CMC_DEDP_REL_DP,PDBC_PFX,1,4,0,Latin1_General_BIN,0
CMC_DEDP_REL_DP,HIST_ROW_ID,1,9,10,NULL,0
CMC_DEDP_REL_DP,HIST_CREATE_DTM,2,8,23,NULL,0
CMC_DEDP_REL_DP,DPDP_ID,2,5,0,Latin1_General_BIN,0
CMC_DEDP_REL_DP,DEDP_DPDP_ID_MIN,3,5,0,Latin1_General_BIN,0
CMC_DEDP_REL_DP,HIST_USUS_ID,3,20,0,Latin1_General_BIN,0
CMC_DEDP_REL_DP,HIST_LOG_ACT_CD,4,1,0,Latin1_General_BIN,0
CMC_DEDP_REL_DP,DEDP_EFF_DT,4,8,23,NULL,0
CMC_DEDP_REL_DP,DEDP_TERM_DT,5,8,23,NULL,0
CMC_DEDP_REL_DP,HIST_PHYS_ACT_CD,5,1,0,Latin1_General_BIN,0
CMC_DEDP_REL_DP,HIST_IMAGE_CD,6,1,0,Latin1_General_BIN,0
CMC_DEDP_REL_DP,DEDP_DPDP_ID_MAX,6,5,0,Latin1_General_BIN,0
CMC_DEDP_REL_DP,DEDP_LOCK_TOKEN,7,2,5,NULL,0
CMC_DEDP_REL_DP,HIST_TERM_ID,7,20,0,Latin1_General_BIN,0
CMC_DEDP_REL_DP,TXN1_ROW_ID,8,9,10,NULL,0
CMC_DEDP_REL_DP,ATXR_SOURCE_ID,8,8,23,NULL,0
CMC_DEDP_REL_DP,PDBC_PFX,9,4,0,Latin1_General_BIN,0
CMC_DEDP_REL_DP,DPDP_ID,10,5,0,Latin1_General_BIN,0
CMC_DEDP_REL_DP,DEDP_DPDP_ID_MIN,11,5,0,Latin1_General_BIN,0
CMC_DEDP_REL_DP,DEDP_EFF_DT,12,8,23,NULL,0
CMC_DEDP_REL_DP,DEDP_TERM_DT,13,8,23,NULL,0
CMC_DEDP_REL_DP,DEDP_DPDP_ID_MAX,14,5,0,Latin1_General_BIN,0
CMC_DEDP_REL_DP,DEDP_LOCK_TOKEN,15,2,5,NULL,0
CMC_DEDP_REL_DP,ATXR_SOURCE_ID,16,8,23,NULL,0
CMC_DFSC_SCAT_DESC,HIST_ROW_ID,1,9,10,NULL,0
CMC_DFSC_SCAT_DESC,DFSC_ID,1,8,0,Latin1_General_BIN,0
CMC_DFSC_SCAT_DESC,DFSC_DESC,2,70,0,Latin1_General_BIN,0
CMC_DFSC_SCAT_DESC,HIST_CREATE_DTM,2,8,23,NULL,0
CMC_DFSC_SCAT_DESC,HIST_USUS_ID,3,20,0,Latin1_General_BIN,0
CMC_DFSC_SCAT_DESC,DFSC_LOCK_TOKEN,3,2,5,NULL,0
CMC_DFSC_SCAT_DESC,ATXR_SOURCE_ID,4,8,23,NULL,0
CMC_DFSC_SCAT_DESC,HIST_LOG_ACT_CD,4,1,0,Latin1_General_BIN,0
CMC_DFSC_SCAT_DESC,HIST_PHYS_ACT_CD,5,1,0,Latin1_General_BIN,0
CMC_DFSC_SCAT_DESC,SYS_LAST_UPD_DTM,5,8,23,NULL,1
CMC_DFSC_SCAT_DESC,SYS_USUS_ID,6,48,0,Latin1_General_BIN,1
CMC_DFSC_SCAT_DESC,HIST_IMAGE_CD,6,1,0,Latin1_General_BIN,0
CMC_DFSC_SCAT_DESC,HIST_TERM_ID,7,20,0,Latin1_General_BIN,0
CMC_DFSC_SCAT_DESC,SYS_DBUSER_ID,7,48,0,Latin1_General_BIN,1
CMC_DFSC_SCAT_DESC,TXN1_ROW_ID,8,9,10,NULL,0
CMC_DFSC_SCAT_DESC,DFSC_ID,9,8,0,Latin1_General_BIN,0
CMC_DFSC_SCAT_DESC,DFSC_DESC,10,70,0,Latin1_General_BIN,0
CMC_DFSC_SCAT_DESC,DFSC_LOCK_TOKEN,11,2,5,NULL,0
CMC_DFSC_SCAT_DESC,ATXR_SOURCE_ID,12,8,23,NULL,0
CMC_DFSC_SCAT_DESC,SYS_LAST_UPD_DTM,13,8,23,NULL,1
CMC_DFSC_SCAT_DESC,SYS_USUS_ID,14,48,0,Latin1_General_BIN,1
CMC_DFSC_SCAT_DESC,SYS_DBUSER_ID,15,48,0,Latin1_General_BIN,1
CMC_DGDS_GRP_DESC,DGDS_GROUP,1,4,0,Latin1_General_BIN,0
CMC_DGDS_GRP_DESC,DGDS_DESC,2,15,0,Latin1_General_BIN,0
CMC_DGDS_GRP_DESC,DGDS_LOCK_TOKEN,3,2,5,NULL,0
CMC_DGDS_GRP_DESC,ATXR_SOURCE_ID,4,8,23,NULL,0
CMC_DMDP_MUL_DP,PDBC_PFX,1,4,0,Latin1_General_BIN,0
CMC_DMDP_MUL_DP,HIST_ROW_ID,1,9,10,NULL,0
CMC_DMDP_MUL_DP,HIST_CREATE_DTM,2,8,23,NULL,0
CMC_DMDP_MUL_DP,DPDP_ID,2,5,0,Latin1_General_BIN,0
CMC_DMDP_MUL_DP,DMDP_EFF_DT,3,8,23,NULL,0
CMC_DMDP_MUL_DP,HIST_USUS_ID,3,20,0,Latin1_General_BIN,0
CMC_DMDP_MUL_DP,HIST_LOG_ACT_CD,4,1,0,Latin1_General_BIN,0
CMC_DMDP_MUL_DP,DMDP_FREQUENCY,4,2,5,NULL,0
CMC_DMDP_MUL_DP,DMDP_TERM_DT,5,8,23,NULL,0
CMC_DMDP_MUL_DP,HIST_PHYS_ACT_CD,5,1,0,Latin1_General_BIN,0
CMC_DMDP_MUL_DP,HIST_IMAGE_CD,6,1,0,Latin1_General_BIN,0
CMC_DMDP_MUL_DP,DMDP_DPDP_NEW,6,5,0,Latin1_General_BIN,0
CMC_DMDP_MUL_DP,DMDP_LOCK_TOKEN,7,2,5,NULL,0
CMC_DMDP_MUL_DP,HIST_TERM_ID,7,20,0,Latin1_General_BIN,0
CMC_DMDP_MUL_DP,TXN1_ROW_ID,8,9,10,NULL,0
CMC_DMDP_MUL_DP,ATXR_SOURCE_ID,8,8,23,NULL,0
CMC_DMDP_MUL_DP,PDBC_PFX,9,4,0,Latin1_General_BIN,0
CMC_DMDP_MUL_DP,DPDP_ID,10,5,0,Latin1_General_BIN,0
CMC_DMDP_MUL_DP,DMDP_EFF_DT,11,8,23,NULL,0
CMC_DMDP_MUL_DP,DMDP_FREQUENCY,12,2,5,NULL,0
CMC_DMDP_MUL_DP,DMDP_TERM_DT,13,8,23,NULL,0
CMC_DMDP_MUL_DP,DMDP_DPDP_NEW,14,5,0,Latin1_General_BIN,0
CMC_DMDP_MUL_DP,DMDP_LOCK_TOKEN,15,2,5,NULL,0
CMC_DMDP_MUL_DP,ATXR_SOURCE_ID,16,8,23,NULL,0
CMC_DMPD_PRED_MTCH,HIST_ROW_ID,1,9,10,NULL,0
CMC_DMPD_PRED_MTCH,PDBC_PFX,1,4,0,Latin1_General_BIN,0
CMC_DMPD_PRED_MTCH,DMPD_SEQ_NO,2,2,5,NULL,0
CMC_DMPD_PRED_MTCH,HIST_CREATE_DTM,2,8,23,NULL,0
CMC_DMPD_PRED_MTCH,HIST_USUS_ID,3,20,0,Latin1_General_BIN,0
CMC_DMPD_PRED_MTCH,DMPD_DESC,3,70,0,Latin1_General_BIN,0
CMC_DMPD_PRED_MTCH,DMPD_SVC_PROV_IND,4,1,0,Latin1_General_BIN,0
CMC_DMPD_PRED_MTCH,HIST_LOG_ACT_CD,4,1,0,Latin1_General_BIN,0
CMC_DMPD_PRED_MTCH,HIST_PHYS_ACT_CD,5,1,0,Latin1_General_BIN,0
CMC_DMPD_PRED_MTCH,DMPD_DPDP_ID_IND,5,1,0,Latin1_General_BIN,0
CMC_DMPD_PRED_MTCH,DMPD_TOOTH_IND,6,1,0,Latin1_General_BIN,0
CMC_DMPD_PRED_MTCH,HIST_IMAGE_CD,6,1,0,Latin1_General_BIN,0
CMC_DMPD_PRED_MTCH,HIST_TERM_ID,7,20,0,Latin1_General_BIN,0
CMC_DMPD_PRED_MTCH,DMPD_MATCH_IND,7,1,0,Latin1_General_BIN,0
CMC_DMPD_PRED_MTCH,DMPD_LOCK_TOKEN,8,2,5,NULL,0
CMC_DMPD_PRED_MTCH,TXN1_ROW_ID,8,9,10,NULL,0
CMC_DMPD_PRED_MTCH,PDBC_PFX,9,4,0,Latin1_General_BIN,0
CMC_DMPD_PRED_MTCH,ATXR_SOURCE_ID,9,8,23,NULL,0
CMC_DMPD_PRED_MTCH,DMPD_SEQ_NO,10,2,5,NULL,0
CMC_DMPD_PRED_MTCH,DMPD_DESC,11,70,0,Latin1_General_BIN,0
CMC_DMPD_PRED_MTCH,DMPD_SVC_PROV_IND,12,1,0,Latin1_General_BIN,0
CMC_DMPD_PRED_MTCH,DMPD_DPDP_ID_IND,13,1,0,Latin1_General_BIN,0
CMC_DMPD_PRED_MTCH,DMPD_TOOTH_IND,14,1,0,Latin1_General_BIN,0
CMC_DMPD_PRED_MTCH,DMPD_MATCH_IND,15,1,0,Latin1_General_BIN,0
CMC_DMPD_PRED_MTCH,DMPD_LOCK_TOKEN,16,2,5,NULL,0
CMC_DMPD_PRED_MTCH,ATXR_SOURCE_ID,17,8,23,NULL,0
CMC_DNAR_DEN_INFO,PDBC_PFX,1,4,0,Latin1_General_BIN,0
CMC_DNAR_DEN_INFO,DNAR_PRICE_IND,2,1,0,Latin1_General_BIN,0
CMC_DNAR_DEN_INFO,DNAR_REQST_PR_REQ,3,1,0,Latin1_General_BIN,0
CMC_DNAR_DEN_INFO,DNAR_SVC_PR_REQ,4,1,0,Latin1_General_BIN,0
CMC_DNAR_DEN_INFO,DNAR_DISP_PR_WARN,5,1,0,Latin1_General_BIN,0
CMC_DNAR_DEN_INFO,DNAR_REP_OR_MNTHS,6,2,5,NULL,0
CMC_DNAR_DEN_INFO,DNAR_PRE_D_WRN_AMT,7,8,19,NULL,0
CMC_DNAR_DEN_INFO,DNAR_PRIM_DX_IND,8,1,0,Latin1_General_BIN,0
CMC_DNAR_DEN_INFO,DNAR_PD_EXP_TYPE,9,1,0,Latin1_General_BIN,0
CMC_DNAR_DEN_INFO,DNAR_PD_EXP_PER,10,2,5,NULL,0
CMC_DNAR_DEN_INFO,DNAR_PD_EXP_IND,11,1,0,Latin1_General_BIN,0
CMC_DNAR_DEN_INFO,DNAR_REF_VAL_DAYS,12,2,5,NULL,0
CMC_DNAR_DEN_INFO,DNAR_PURG_PER,13,2,5,NULL,0
CMC_DNAR_DEN_INFO,DNAR_LOCK_TOKEN,14,2,5,NULL,0
CMC_DNAR_DEN_INFO,ATXR_SOURCE_ID,15,8,23,NULL,0
CMC_DNEX_EXPL,CKPY_REF_ID,1,16,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,CLCL_ID,2,12,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,CDDL_SEQ_NO,3,2,5,NULL,0
CMC_DNEX_EXPL,DNEX_PENALTY,4,8,19,NULL,0
CMC_DNEX_EXPL,DNEX_PENALTY_EXCD,5,3,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_PENALTY_TXT1,6,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_PENALTY_TXT2,7,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_LT_DISALL,8,8,19,NULL,0
CMC_DNEX_EXPL,DNEX_LT_DIS_EXCD,9,3,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_LT_DIS_TXT1,10,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_LT_DIS_TXT2,11,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_RW_DISALL,12,8,19,NULL,0
CMC_DNEX_EXPL,DNEX_RW_DIS_EXCD,13,3,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_RW_DIS_TXT1,14,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_RW_DIS_TXT2,15,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_DISC_DISALL,16,8,19,NULL,0
CMC_DNEX_EXPL,DNEX_DISC_DIS_EXCD,17,3,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_DISC_DIS_TXT1,18,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_DISC_DIS_TXT2,19,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_PRIC_DISALL,20,8,19,NULL,0
CMC_DNEX_EXPL,DNEX_PRIC_DIS_EXCD,21,3,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_PRIC_DIS_TXT1,22,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_PRIC_DIS_TXT2,23,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_DPPY_DISALL,24,8,19,NULL,0
CMC_DNEX_EXPL,DNEX_DPPY_DIS_EXCD,25,3,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_DPPY_DIS_TXT1,26,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_DPPY_DIS_TXT2,27,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_CGPY_DISALL,28,8,19,NULL,0
CMC_DNEX_EXPL,DNEX_CGPY_DIS_EXCD,29,3,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_CGPY_DIS_TXT1,30,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_CGPY_DIS_TXT2,31,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,CDDL_EOB_EXCD,32,3,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_EOB_TXT1,33,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_EOB_TXT2,34,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_PNLT_DIS_LIAB,35,1,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_LT_DIS_LIAB,36,1,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_RW_DIS_LIAB,37,1,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_DISC_DIS_LIAB,38,1,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_PRIC_DIS_LIAB,39,1,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_DPPY_DIS_LIAB,40,1,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_CGPY_DIS_LIAB,41,1,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_PCA_DISALL,42,8,19,NULL,0
CMC_DNEX_EXPL,DNEX_PCA_DIS_EXCD,43,3,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_PCA_DIS_TXT1,44,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_PCA_DIS_TXT2,45,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_PCA_DIS_LIAB,46,1,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_COB_DISALL,47,8,19,NULL,0
CMC_DNEX_EXPL,DNEX_COB_DIS_LIAB,48,1,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_COB_DIS_EXCD,49,3,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_COB_DIS_TXT1,50,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_COB_DIS_TXT2,51,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_CE_DISALL,52,8,19,NULL,0
CMC_DNEX_EXPL,DNEX_CE_DIS_LIAB,53,1,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_CE_DIS_EXCD,54,3,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_CE_DIS_TXT1,55,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_CE_DIS_TXT2,56,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_DNRP_DISALL,57,8,19,NULL,0
CMC_DNEX_EXPL,DNEX_DNRP_DIS_EXCD,58,3,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_DNRP_DIS_TXT1,59,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_DNRP_DIS_TXT2,60,70,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_DNRP_DIS_LIAB,61,1,0,Latin1_General_BIN,0
CMC_DNEX_EXPL,DNEX_LOCK_TOKEN,62,2,5,NULL,0
CMC_DNRP_DEN_RWD,PDBC_PFX,1,4,0,Latin1_General_BIN,0
CMC_DNRP_DEN_RWD,HIST_ROW_ID,1,9,10,NULL,0
CMC_DNRP_DEN_RWD,HIST_CREATE_DTM,2,8,23,NULL,0
CMC_DNRP_DEN_RWD,DNRP_ANN_MAX_AMT,2,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_EXCD_ID,3,3,0,Latin1_General_BIN,0
CMC_DNRP_DEN_RWD,HIST_USUS_ID,3,20,0,Latin1_General_BIN,0
CMC_DNRP_DEN_RWD,HIST_LOG_ACT_CD,4,1,0,Latin1_General_BIN,0
CMC_DNRP_DEN_RWD,DNRP_THRESH1_MIN,4,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_THRESH1_MAX,5,8,19,NULL,0
CMC_DNRP_DEN_RWD,HIST_PHYS_ACT_CD,5,1,0,Latin1_General_BIN,0
CMC_DNRP_DEN_RWD,HIST_IMAGE_CD,6,1,0,Latin1_General_BIN,0
CMC_DNRP_DEN_RWD,DNRP_REWARD1_AMT,6,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_THRESH2_MIN,7,8,19,NULL,0
CMC_DNRP_DEN_RWD,HIST_TERM_ID,7,20,0,Latin1_General_BIN,0
CMC_DNRP_DEN_RWD,TXN1_ROW_ID,8,9,10,NULL,0
CMC_DNRP_DEN_RWD,DNRP_THRESH2_MAX,8,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_REWARD2_AMT,9,8,19,NULL,0
CMC_DNRP_DEN_RWD,PDBC_PFX,9,4,0,Latin1_General_BIN,0
CMC_DNRP_DEN_RWD,DNRP_ANN_MAX_AMT,10,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_THRESH3_MIN,10,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_THRESH3_MAX,11,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_EXCD_ID,11,3,0,Latin1_General_BIN,0
CMC_DNRP_DEN_RWD,DNRP_THRESH1_MIN,12,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_REWARD3_AMT,12,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_THRESH4_MIN,13,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_THRESH1_MAX,13,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_REWARD1_AMT,14,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_THRESH4_MAX,14,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_REWARD4_AMT,15,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_THRESH2_MIN,15,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_THRESH2_MAX,16,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_BONUS_AMT,16,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_REWARD_MAX,17,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_REWARD2_AMT,17,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_THRESH3_MIN,18,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_BONUS_MAX,18,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_COV_BRK_DAYS,19,2,5,NULL,0
CMC_DNRP_DEN_RWD,DNRP_THRESH3_MAX,19,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_REWARD3_AMT,20,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_WAIT_PER_DAYS,20,2,5,NULL,0
CMC_DNRP_DEN_RWD,DNRP_LOCK_TOKEN,21,2,5,NULL,0
CMC_DNRP_DEN_RWD,DNRP_THRESH4_MIN,21,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_THRESH4_MAX,22,8,19,NULL,0
CMC_DNRP_DEN_RWD,ATXR_SOURCE_ID,22,8,23,NULL,0
CMC_DNRP_DEN_RWD,DNRP_REWARD4_AMT,23,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_BONUS_AMT,24,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_REWARD_MAX,25,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_BONUS_MAX,26,8,19,NULL,0
CMC_DNRP_DEN_RWD,DNRP_COV_BRK_DAYS,27,2,5,NULL,0
CMC_DNRP_DEN_RWD,DNRP_WAIT_PER_DAYS,28,2,5,NULL,0
CMC_DNRP_DEN_RWD,DNRP_LOCK_TOKEN,29,2,5,NULL,0
CMC_DNRP_DEN_RWD,ATXR_SOURCE_ID,30,8,23,NULL,0
CMC_DNRX_RWD_EXC,PDBC_PFX,1,4,0,Latin1_General_BIN,0
CMC_DNRX_RWD_EXC,HIST_ROW_ID,1,9,10,NULL,0
CMC_DNRX_RWD_EXC,HIST_CREATE_DTM,2,8,23,NULL,0
CMC_DNRX_RWD_EXC,CGCG_ID,2,2,0,Latin1_General_BIN,0
CMC_DNRX_RWD_EXC,DNRX_LOCK_TOKEN,3,2,5,NULL,0
CMC_DNRX_RWD_EXC,HIST_USUS_ID,3,20,0,Latin1_General_BIN,0
CMC_DNRX_RWD_EXC,HIST_LOG_ACT_CD,4,1,0,Latin1_General_BIN,0
CMC_DNRX_RWD_EXC,ATXR_SOURCE_ID,4,8,23,NULL,0
CMC_DNRX_RWD_EXC,HIST_PHYS_ACT_CD,5,1,0,Latin1_General_BIN,0
CMC_DNRX_RWD_EXC,HIST_IMAGE_CD,6,1,0,Latin1_General_BIN,0
